"name"	"SN2002bf"
"claimedtype"	"Ia"
"discoverer"	"LOTOSS"
"galdec"	"+554003"
"galra"	"101542"
"host"	"CGCG266-031"
"hvel"	"7254"
"redshift"	"0.0245"
"sndec"	"+554006.7"
"snra"	"101542.31"
"photometry"	"MJD"	"52368.32"	"band"	"B"	"instrument"	"kait3"	"abmag"	"19.23300"	"aberr"	"0.07200"	"upperlimit"	"0"
"photometry"	"MJD"	"52371.25"	"band"	"R"	"instrument"	"kait3"	"abmag"	"17.38100"	"aberr"	"0.01900"	"upperlimit"	"0"
"photometry"	"MJD"	"52371.25"	"band"	"I"	"instrument"	"kait3"	"abmag"	"17.39700"	"aberr"	"0.03900"	"upperlimit"	"0"
"photometry"	"MJD"	"52371.25"	"band"	"V"	"instrument"	"kait3"	"abmag"	"17.89400"	"aberr"	"0.04200"	"upperlimit"	"0"
"photometry"	"MJD"	"52371.25"	"band"	"B"	"instrument"	"kait3"	"abmag"	"19.18600"	"aberr"	"0.07500"	"upperlimit"	"0"
"photometry"	"MJD"	"52377.22"	"band"	"R"	"instrument"	"kait3"	"abmag"	"17.65200"	"aberr"	"0.02900"	"upperlimit"	"0"
"photometry"	"MJD"	"52377.22"	"band"	"I"	"instrument"	"kait3"	"abmag"	"17.66300"	"aberr"	"0.06300"	"upperlimit"	"0"
"photometry"	"MJD"	"52377.22"	"band"	"V"	"instrument"	"kait3"	"abmag"	"18.21700"	"aberr"	"0.04700"	"upperlimit"	"0"
"photometry"	"MJD"	"52377.22"	"band"	"B"	"instrument"	"kait3"	"abmag"	"19.27800"	"aberr"	"0.08500"	"upperlimit"	"0"
"photometry"	"MJD"	"52386.20"	"band"	"I"	"instrument"	"kait3"	"abmag"	"17.82500"	"aberr"	"0.05600"	"upperlimit"	"0"
"photometry"	"MJD"	"52386.20"	"band"	"R"	"instrument"	"kait3"	"abmag"	"17.88000"	"aberr"	"0.03800"	"upperlimit"	"0"
"photometry"	"MJD"	"52386.20"	"band"	"V"	"instrument"	"kait3"	"abmag"	"18.27000"	"aberr"	"0.08700"	"upperlimit"	"0"
"photometry"	"MJD"	"52386.20"	"band"	"B"	"instrument"	"kait3"	"abmag"	"19.19300"	"aberr"	"0.13000"	"upperlimit"	"0"
"photometry"	"MJD"	"52394.17"	"band"	"R"	"instrument"	"kait3"	"abmag"	"18.17600"	"aberr"	"0.04200"	"upperlimit"	"0"
"photometry"	"MJD"	"52394.17"	"band"	"V"	"instrument"	"kait3"	"abmag"	"18.62600"	"aberr"	"0.08400"	"upperlimit"	"0"
"photometry"	"MJD"	"52394.17"	"band"	"B"	"instrument"	"kait3"	"abmag"	"19.46500"	"aberr"	"0.09500"	"upperlimit"	"0"
"photometry"	"MJD"	"52407.25"	"band"	"R"	"instrument"	"nickel"	"abmag"	"18.73200"	"aberr"	"0.07000"	"upperlimit"	"0"
"photometry"	"MJD"	"52407.25"	"band"	"V"	"instrument"	"nickel"	"abmag"	"18.96500"	"aberr"	"0.03500"	"upperlimit"	"0"
"photometry"	"MJD"	"52407.25"	"band"	"B"	"instrument"	"nickel"	"abmag"	"19.73400"	"aberr"	"0.04900"	"upperlimit"	"0"
"photometry"	"MJD"	"52408.21"	"band"	"I"	"instrument"	"nickel"	"abmag"	"18.09900"	"aberr"	"0.14600"	"upperlimit"	"0"
"photometry"	"MJD"	"52408.21"	"band"	"B"	"instrument"	"nickel"	"abmag"	"19.82200"	"aberr"	"0.07900"	"upperlimit"	"0"
